Id,Action
12835,0.823393
12836,0.869128
12837,0.862268
12838,0.964385
12839,0.897653
12840,0.938718
12841,0.959322
12842,0.136623
12843,0.548844
12844,0.837763
12845,0.959236
12846,0.977105
12847,0.821677
12848,0.951621
12849,0.920581
12850,0.853111
12851,0.733007
12852,0.977980
12853,0.871029
12854,0.939357
12855,0.831245
12856,0.964978
12857,0.916558
12858,0.228089
12859,0.965318
12860,0.204635
12861,0.348843
12862,0.532673
12863,0.950939
12864,0.055066
12865,0.960653
12866,0.933470
12867,0.842019
12868,0.947378
12869,0.911496
12870,0.673432
12871,0.946767
12872,0.758541
12873,0.935899
12874,0.838146
12875,0.333803
12876,0.056275
12877,0.908070
12878,0.970230
12879,0.022605
12880,0.974780
12881,0.789658
12882,0.263014
12883,0.820879
12884,0.896303
12885,0.970313
12886,0.976577
12887,0.920605
12888,0.823765
12889,0.944740
12890,0.933340
12891,0.945468
12892,0.934216
12893,0.822024
12894,0.973925
12895,0.886013
12896,0.871815
12897,0.831295
12898,0.916470
12899,0.941208
12900,0.942574
12901,0.912580
12902,0.858209
12903,0.880129
12904,0.700275
12905,0.893720
12906,0.919703
12907,0.899332
12908,0.766505
12909,0.970706
12910,0.004830
12911,0.849877
12912,0.860985
12913,0.903807
12914,0.799708
12915,0.813268
12916,0.655744
12917,0.047146
12918,0.888406
12919,0.917072
12920,0.833053
12921,0.911489
12922,0.922940
12923,0.949658
12924,0.047551
12925,0.906230
12926,0.894070
12927,0.877420
12928,0.964418
12929,0.855941
12930,0.967316
12931,0.962777
12932,0.920764
12933,0.801989
12934,0.403181
12935,0.946915
12936,0.916803
12937,0.967189
12938,0.915345
12939,0.128643
12940,0.810054
12941,0.885683
12942,0.981641
12943,0.971870
12944,0.943098
12945,0.972566
12946,0.795077
12947,0.089708
12948,0.979677
12949,0.686502
12950,0.052309
12951,0.602164
12952,0.941292
12953,0.326774
12954,0.943382
12955,0.931228
12956,0.866543
12957,0.940199
12958,0.922582
12959,0.975675
12960,0.888209
12961,0.905398
12962,0.989462
12963,0.621338
12964,0.970156
12965,0.864354
12966,0.985161
12967,0.779321
12968,0.917713
12969,0.916248
12970,0.612559
12971,0.908953
12972,0.657320
12973,0.939018
12974,0.963601
12975,0.906773
12976,0.937166
12977,0.785698
12978,0.937029
12979,0.913309
12980,0.931826
12981,0.943978
12982,0.919641
12983,0.922883
12984,0.809891
12985,0.964809
12986,0.941617
12987,0.912915
12988,0.960365
12989,0.938842
12990,0.849704
12991,0.726525
12992,0.969575
12993,0.733874
12994,0.232884
12995,0.785473
12996,0.897901
12997,0.151499
12998,0.613808
12999,0.880406
13000,0.975371
13001,0.978879
13002,0.915454
13003,0.943857
13004,0.946952
13005,0.954209
13006,0.811716
13007,0.063070
13008,0.936469
13009,0.906365
13010,0.841855
13011,0.797083
13012,0.964939
13013,0.906386
13014,0.973991
13015,0.684122
13016,0.835242
13017,0.959801
13018,0.976346
13019,0.695680
13020,0.654924
13021,0.241980
13022,0.916872
13023,0.945577
13024,0.925270
13025,0.832440
13026,0.779984
13027,0.930340
13028,0.898148
13029,0.109427
13030,0.852960
13031,0.952805
13032,0.950213
13033,0.928995
13034,0.910820
13035,0.068155
13036,0.993874
13037,0.947938
13038,0.893886
13039,0.279685
13040,0.854103
13041,0.937388
13042,0.965894
13043,0.953733
13044,0.881839
13045,0.454965
13046,0.884308
13047,0.947426
13048,0.898443
13049,0.123373
13050,0.750693
13051,0.882547
13052,0.463923
13053,0.908228
13054,0.941158
13055,0.787771
13056,0.704337
13057,0.291302
13058,0.960315
13059,0.850963
13060,0.864257
13061,0.624468
13062,0.816018
13063,0.959283
13064,0.931917
13065,0.609867
13066,0.920720
13067,0.896913
13068,0.983663
13069,0.938936
13070,0.951766
13071,0.804858
13072,0.887746
13073,0.513430
13074,0.960321
13075,0.693336
13076,0.643673
13077,0.654193
13078,0.956910
13079,0.825653
13080,0.444482
13081,0.034034
13082,0.951680
13083,0.971001
13084,0.388713
13085,0.641436
13086,0.207531
13087,0.814136
13088,0.987043
13089,0.780363
13090,0.811951
13091,0.965620
13092,0.737582
13093,0.028177
13094,0.783774
13095,0.762196
13096,0.050945
13097,0.882209
13098,0.566154
13099,0.916720
13100,0.529068
13101,0.937124
13102,0.951866
13103,0.847719
13104,0.925820
13105,0.976270
13106,0.925253
13107,0.946396
13108,0.846801
13109,0.969450
13110,0.909305
13111,0.966208
13112,0.952504
13113,0.923538
13114,0.940383
13115,0.948329
13116,0.858514
13117,0.963003
13118,0.579027
13119,0.642991
13120,0.842258
13121,0.937409
13122,0.933655
13123,0.969909
13124,0.870925
13125,0.912313
13126,0.003766
13127,0.944798
13128,0.896019
13129,0.981423
13130,0.960366
13131,0.943090
13132,0.938630
13133,0.958162
13134,0.989661
13135,0.928764
13136,0.743725
13137,0.465777
13138,0.915386
13139,0.017920
13140,0.899820
13141,0.539651
13142,0.765801
13143,0.964006
13144,0.964160
13145,0.926142
13146,0.795375
13147,0.895118
13148,0.873336
13149,0.929592
13150,0.757525
13151,0.877661
13152,0.983349
13153,0.910620
13154,0.968181
13155,0.957610
13156,0.867170
13157,0.869948
13158,0.972333
13159,0.859534
13160,0.786309
13161,0.936972
13162,0.962961
13163,0.967543
13164,0.598868
13165,0.938158
13166,0.110692
13167,0.536111
13168,0.925393
13169,0.928938
13170,0.692210
13171,0.956948
13172,0.065581
13173,0.932266
13174,0.952847
13175,0.126697
13176,0.217501
13177,0.979507
13178,0.915705
13179,0.900308
13180,0.676004
13181,0.931217
13182,0.867826
13183,0.942419
13184,0.974985
13185,0.956382
13186,0.648546
13187,0.945391
13188,0.787657
13189,0.117808
13190,0.053974
13191,0.970002
13192,0.712146
13193,0.907163
13194,0.874972
13195,0.075984
13196,0.950677
13197,0.324896
13198,0.158760
13199,0.614630
13200,0.523150
13201,0.963577
13202,0.955879
13203,0.979004
13204,0.925229
13205,0.842004
13206,0.969938
13207,0.964099
13208,0.768868
13209,0.921480
13210,0.994621
13211,0.970894
13212,0.859995
13213,0.955234
13214,0.027123
13215,0.971243
13216,0.940664
13217,0.743483
13218,0.751214
13219,0.899330
13220,0.933759
13221,0.935986
13222,0.903097
13223,0.887823
13224,0.965597
13225,0.969442
13226,0.935234
13227,0.842674
13228,0.820357
13229,0.749040
13230,0.844817
13231,0.877463
13232,0.779918
13233,0.753204
13234,0.882948
13235,0.982160
13236,0.875462
13237,0.857829
13238,0.944811
13239,0.931397
13240,0.691580
13241,0.966048
13242,0.895671
13243,0.974541
13244,0.945359
13245,0.659338
13246,0.935737
13247,0.101873
13248,0.821235
13249,0.832995
13250,0.008708
13251,0.928971
13252,0.976660
13253,0.789512
13254,0.793038
13255,0.903698
13256,0.840125
13257,0.674631
13258,0.789373
13259,0.965946
13260,0.962990
13261,0.041613
13262,0.923187
13263,0.927936
13264,0.838030
13265,0.687763
13266,0.780994
13267,0.738913
13268,0.039199
13269,0.872550
13270,0.958190
13271,0.959687
13272,0.697875
13273,0.721678
13274,0.914836
13275,0.968390
13276,0.854088
13277,0.892094
13278,0.982446
13279,0.783231
13280,0.853761
13281,0.899092
13282,0.797332
13283,0.822688
13284,0.177069
13285,0.934611
13286,0.775378
13287,0.928883
13288,0.951076
13289,0.710756
13290,0.807362
13291,0.983309
13292,0.064023
13293,0.966908
13294,0.898629
13295,0.878849
13296,0.928988
13297,0.057794
13298,0.916038
13299,0.920828
13300,0.059767
13301,0.881460
13302,0.938982
13303,0.807061
13304,0.992454
13305,0.928971
13306,0.971738
13307,0.885280
13308,0.178571
13309,0.723537
13310,0.830468
13311,0.237351
13312,0.927498
13313,0.889973
13314,0.970245
13315,0.891901
13316,0.745501
13317,0.796313
13318,0.880517
13319,0.944079
13320,0.930862
13321,0.926192
13322,0.967003
13323,0.839501
13324,0.857044
13325,0.732623
13326,0.756760
13327,0.312512
13328,0.863053
13329,0.927951
13330,0.906685
13331,0.964150
13332,0.958028
13333,0.963142
13334,0.962641
13335,0.764477
13336,0.911567
13337,0.115943
13338,0.887107
13339,0.848427
13340,0.839757
13341,0.637826
13342,0.959856
13343,0.795921
13344,0.946475
13345,0.956116
13346,0.959655
13347,0.869744
13348,0.992089
13349,0.742570
13350,0.803328
13351,0.056209
13352,0.905654
13353,0.965968
13354,0.702720
13355,0.991155
13356,0.593213
13357,0.939816
13358,0.921039
13359,0.182683
13360,0.979451
13361,0.932364
13362,0.814885
13363,0.977720
13364,0.960865
13365,0.683882
13366,0.129822
13367,0.977487
13368,0.942534
13369,0.760814
13370,0.924319
13371,0.820127
13372,0.910129
13373,0.817610
13374,0.926540
13375,0.771854
13376,0.030381
13377,0.806729
13378,0.953052
13379,0.959608
13380,0.963681
13381,0.890934
13382,0.543895
13383,0.960090
13384,0.507196
13385,0.910334
13386,0.941915
13387,0.411969
13388,0.948059
13389,0.555714
13390,0.171675
13391,0.745854
13392,0.194311
13393,0.930714
13394,0.886384
13395,0.943516
13396,0.932400
13397,0.754704
13398,0.715701
13399,0.884866
13400,0.975996
13401,0.585743
13402,0.880937
13403,0.199600
13404,0.056750
13405,0.895665
13406,0.823907
13407,0.963408
13408,0.924641
13409,0.678752
13410,0.894694
13411,0.952690
13412,0.872656
13413,0.983120
13414,0.984775
13415,0.888630
13416,0.587627
13417,0.963512
13418,0.482069
13419,0.881860
13420,0.954905
13421,0.728626
13422,0.947921
13423,0.615672
13424,0.455261
13425,0.875891
13426,0.952850
13427,0.858183
13428,0.857960
13429,0.934582
13430,0.892671
13431,0.933415
13432,0.804211
13433,0.821135
13434,0.881739
13435,0.915050
13436,0.688498
13437,0.964718
13438,0.963611
13439,0.883061
13440,0.604649
13441,0.916552
13442,0.930275
13443,0.858698
13444,0.872829
13445,0.913769
13446,0.875285
13447,0.988082
13448,0.820503
13449,0.870978
13450,0.878087
13451,0.045563
13452,0.956615
13453,0.910051
13454,0.954737
13455,0.863187
13456,0.894353
13457,0.732025
13458,0.793390
13459,0.574012
13460,0.526126
13461,0.646111
13462,0.813317
13463,0.908671
13464,0.876140
13465,0.857754
13466,0.944648
13467,0.892489
13468,0.971031
13469,0.939654
13470,0.025681
13471,0.970923
13472,0.922260
13473,0.980600
13474,0.919697
13475,0.821351
13476,0.980440
13477,0.975848
13478,0.889693
13479,0.599617
13480,0.806993
13481,0.944560
13482,0.983228
13483,0.943554
13484,0.296982
13485,0.034101
13486,0.881970
13487,0.973109
13488,0.901233
13489,0.954175
13490,0.947170
13491,0.066961
13492,0.921632
13493,0.920137
13494,0.519398
13495,0.951322
13496,0.957660
13497,0.915751
13498,0.917675
13499,0.832550
13500,0.922559
13501,0.911395
13502,0.977174
13503,0.908195
13504,0.982863
13505,0.912246
13506,0.696192
13507,0.966641
13508,0.057671
13509,0.152914
13510,0.932012
13511,0.948260
13512,0.952631
13513,0.978080
13514,0.949633
13515,0.950059
13516,0.979317
13517,0.208462
13518,0.958242
13519,0.636167
13520,0.976909
13521,0.774237
13522,0.868876
13523,0.945894
13524,0.975741
13525,0.212024
13526,0.969925
13527,0.584109
13528,0.841985
13529,0.954965
13530,0.865913
13531,0.092346
13532,0.826025
13533,0.925961
13534,0.892570
13535,0.959399
13536,0.763617
13537,0.960687
13538,0.978080
13539,0.965132
13540,0.855500
13541,0.937628
13542,0.546611
13543,0.892743
13544,0.791019
13545,0.952771
13546,0.749389
13547,0.922810
13548,0.947043
13549,0.798990
13550,0.878354
13551,0.901027
13552,0.960529
13553,0.971613
13554,0.957768
13555,0.702039
13556,0.902866
13557,0.562228
13558,0.942816
13559,0.912321
13560,0.669179
13561,0.628874
13562,0.932900
13563,0.900298
13564,0.899805
13565,0.248769
13566,0.938932
13567,0.945019
13568,0.855540
13569,0.007580
13570,0.978963
13571,0.958921
13572,0.481355
13573,0.824896
13574,0.902517
13575,0.674849
13576,0.721834
13577,0.897313
13578,0.391823
13579,0.463476
13580,0.026262
13581,0.908613
13582,0.917678
13583,0.979677
13584,0.631208
13585,0.673696
13586,0.927469
13587,0.793979
13588,0.890487
13589,0.107014
13590,0.936223
13591,0.535015
13592,0.959364
13593,0.952202
13594,0.948444
13595,0.414410
13596,0.742662
13597,0.621356
13598,0.956229
13599,0.929325
13600,0.990304
13601,0.982806
13602,0.751026
13603,0.191403
13604,0.961624
13605,0.957202
13606,0.921644
13607,0.966068
13608,0.944182
13609,0.898015
13610,0.958338
13611,0.950629
13612,0.950105
13613,0.786714
13614,0.902265
13615,0.661680
13616,0.908404
13617,0.706909
13618,0.906242
13619,0.319252
13620,0.960454
13621,0.900884
13622,0.958851
13623,0.971012
13624,0.983649
13625,0.934518
13626,0.967636
13627,0.988869
13628,0.214879
13629,0.931262
13630,0.505032
13631,0.948466
13632,0.376493
13633,0.858403
13634,0.966768
13635,0.866487
13636,0.715033
13637,0.878185
13638,0.740618
13639,0.896070
13640,0.941705
13641,0.952610
13642,0.948051
13643,0.962004
13644,0.815681
13645,0.918333
13646,0.837058
13647,0.963001
13648,0.340129
13649,0.940384
13650,0.891777
13651,0.987609
13652,0.948459
13653,0.985214
13654,0.985453
13655,0.940486
13656,0.980364
13657,0.038698
13658,0.908404
13659,0.957811
13660,0.934488
13661,0.202391
13662,0.934089
13663,0.229624
13664,0.934309
13665,0.937580
13666,0.112561
13667,0.879573
13668,0.593527
13669,0.074818
13670,0.850677
13671,0.800132
13672,0.715565
13673,0.071383
13674,0.787451
13675,0.930469
13676,0.946076
13677,0.866716
13678,0.964991
13679,0.824384
13680,0.461541
13681,0.930437
13682,0.721941
13683,0.823654
13684,0.425082
13685,0.950677
13686,0.966567
13687,0.961903
13688,0.806879
13689,0.933112
13690,0.877644
13691,0.230335
13692,0.277786
13693,0.867153
13694,0.926210
13695,0.845795
13696,0.645151
13697,0.744525
13698,0.905710
13699,0.940626
13700,0.951349
13701,0.039128
13702,0.306421
13703,0.055766
13704,0.928669
13705,0.969878
13706,0.895056
13707,0.761663
13708,0.919036
13709,0.539618
13710,0.962180
13711,0.956979
13712,0.580891
13713,0.793491
13714,0.594046
13715,0.923045
13716,0.239067
13717,0.927905
13718,0.961057
13719,0.143160
13720,0.952329
13721,0.029765
13722,0.951832
13723,0.938913
13724,0.160050
13725,0.974025
13726,0.929796
13727,0.597645
13728,0.806035
13729,0.951673
13730,0.964583
13731,0.258419
13732,0.830647
13733,0.933060
13734,0.941195
13735,0.946840
13736,0.920606
13737,0.817150
13738,0.131529
13739,0.862679
13740,0.569867
13741,0.971239
13742,0.557720
13743,0.948435
13744,0.944123
13745,0.996181
13746,0.956699
13747,0.966943
13748,0.960342
13749,0.637220
13750,0.888278
13751,0.827796
13752,0.924707
13753,0.822296
13754,0.117209
13755,0.880037
13756,0.542728
13757,0.319120
13758,0.853782
13759,0.912171
13760,0.153029
13761,0.944793
13762,0.950865
13763,0.879729
13764,0.864087
13765,0.966746
13766,0.252413
13767,0.970468
13768,0.820130
13769,0.985174
13770,0.203196
13771,0.890382
13772,0.917053
13773,0.777207
13774,0.929778
13775,0.779001
13776,0.882936
13777,0.559628
13778,0.957971
13779,0.797030
13780,0.960556
13781,0.622418
13782,0.578023
13783,0.193570
13784,0.015431
13785,0.686916
13786,0.919054
13787,0.978909
13788,0.695727
13789,0.952828
13790,0.954312
13791,0.870252
13792,0.928189
13793,0.942095
13794,0.927409
13795,0.140937
13796,0.981647
13797,0.206145
13798,0.983946
13799,0.953312
13800,0.326313
13801,0.898780
13802,0.941889
13803,0.863134
13804,0.937587
13805,0.788490
13806,0.889341
13807,0.846988
13808,0.953054
13809,0.022550
13810,0.977448
13811,0.405894
13812,0.180891
13813,0.822685
13814,0.764571
13815,0.778149
13816,0.918825
13817,0.964772
13818,0.931033
13819,0.962555
13820,0.875956
13821,0.948219
13822,0.818026
13823,0.809608
13824,0.324755
13825,0.943790
13826,0.957779
13827,0.946960
13828,0.328079
13829,0.982522
13830,0.947747
13831,0.952429
13832,0.891914
13833,0.815236
13834,0.913723
13835,0.910993
13836,0.961843
13837,0.922104
13838,0.950041
13839,0.983495
13840,0.936664
13841,0.976359
13842,0.857184
13843,0.848501
13844,0.873209
13845,0.958101
13846,0.976347
13847,0.772882
13848,0.897139
13849,0.028348
13850,0.941324
13851,0.855325
13852,0.573536
13853,0.930437
13854,0.923713
13855,0.911290
13856,0.742764
13857,0.943139
13858,0.914116
13859,0.939886
13860,0.580408
13861,0.879448
13862,0.939164
13863,0.961815
13864,0.897738
13865,0.623298
13866,0.928689
13867,0.893647
13868,0.988259
13869,0.969243
13870,0.863564
13871,0.881197
13872,0.779803
13873,0.952964
13874,0.926492
13875,0.909756
13876,0.103745
13877,0.785857
13878,0.895738
13879,0.821326
13880,0.477339
13881,0.942316
13882,0.956107
13883,0.921098
13884,0.923577
13885,0.249952
13886,0.705014
13887,0.949569
13888,0.939519
13889,0.889023
13890,0.592641
13891,0.931315
13892,0.915540
13893,0.595498
13894,0.960081
13895,0.814895
13896,0.803030
13897,0.959156
13898,0.988693
13899,0.914308
13900,0.981879
13901,0.663839
13902,0.900389
13903,0.120546
13904,0.959817
13905,0.899801
13906,0.948626
13907,0.899862
13908,0.975344
13909,0.687015
13910,0.033840
13911,0.971944
13912,0.791503
13913,0.954492
13914,0.874938
13915,0.906183
13916,0.891067
13917,0.900074
13918,0.897761
13919,0.939229
13920,0.600966
13921,0.873483
13922,0.959007
13923,0.969942
13924,0.010172
13925,0.975542
13926,0.902193
13927,0.843128
13928,0.948879
13929,0.935879
13930,0.958408
13931,0.921014
13932,0.776888
13933,0.699963
13934,0.932853
13935,0.907509
13936,0.662611
13937,0.818417
13938,0.847964
13939,0.931294
13940,0.857482
13941,0.969902
13942,0.947660
13943,0.967447
13944,0.876875
13945,0.218451
13946,0.962440
13947,0.955558
13948,0.855149
13949,0.974444
13950,0.389206
13951,0.899438
13952,0.752646
13953,0.959549
13954,0.898202
13955,0.970642
13956,0.958059
13957,0.590085
13958,0.900571
13959,0.856941
13960,0.965526
13961,0.978055
13962,0.641455
13963,0.918586
13964,0.937974
13965,0.937878
13966,0.942824
13967,0.964329
13968,0.972550
13969,0.915862
13970,0.554729
13971,0.532231
13972,0.780982
13973,0.886185
13974,0.878320
13975,0.899254
13976,0.478704
13977,0.865100
13978,0.779691
13979,0.806453
13980,0.962621
13981,0.894977
13982,0.778711
13983,0.813997
13984,0.987550
13985,0.200924
13986,0.977894
13987,0.721992
13988,0.950591
13989,0.273408
13990,0.935835
13991,0.910406
13992,0.953953
13993,0.685026
13994,0.725142
13995,0.819169
13996,0.821090
13997,0.013495
13998,0.945507
13999,0.029355
14000,0.958188
14001,0.910971
14002,0.897028
14003,0.964302
14004,0.938081
14005,0.954401
14006,0.677419
14007,0.840414
14008,0.873195
14009,0.931944
14010,0.961261
14011,0.986649
14012,0.955141
14013,0.966869
14014,0.026315
14015,0.714655
14016,0.875034
14017,0.924092
14018,0.892561
14019,0.921597
14020,0.895300
14021,0.943088
14022,0.954822
14023,0.456512
14024,0.504633
14025,0.665152
14026,0.661362
14027,0.946884
14028,0.886637
14029,0.899591
14030,0.855848
14031,0.970199
14032,0.874901
14033,0.817048
14034,0.965580
14035,0.961932
14036,0.893298
14037,0.928194
14038,0.922146
14039,0.939323
14040,0.607621
14041,0.026224
14042,0.901399
14043,0.896203
14044,0.913908
14045,0.730953
14046,0.953280
14047,0.371059
14048,0.982332
14049,0.887131
14050,0.642993
14051,0.672182
14052,0.765849
14053,0.086577
14054,0.959602
14055,0.793017
14056,0.969960
14057,0.975040
14058,0.264001
14059,0.105870
14060,0.911669
14061,0.467188
14062,0.926749
14063,0.621239
14064,0.826243
14065,0.962103
14066,0.921758
14067,0.915067
14068,0.844824
14069,0.939612
14070,0.012311
14071,0.715210
14072,0.931121
14073,0.926476
14074,0.307045
14075,0.454317
14076,0.904850
14077,0.617023
14078,0.853677
14079,0.959041
14080,0.952237
14081,0.909579
14082,0.945143
14083,0.952036
14084,0.947938
14085,0.947771
14086,0.861932
14087,0.978202
14088,0.916649
14089,0.960578
14090,0.917769
14091,0.724989
14092,0.773506
14093,0.944643
14094,0.908768
14095,0.042156
14096,0.025821
14097,0.810199
14098,0.755453
14099,0.826093
14100,0.907124
14101,0.946405
14102,0.003680
14103,0.951624
14104,0.836456
14105,0.977579
14106,0.450126
14107,0.632009
14108,0.956198
14109,0.962343
14110,0.965060
14111,0.984214
14112,0.829794
14113,0.176805
14114,0.147387
14115,0.976239
14116,0.756566
14117,0.943417
14118,0.974215
14119,0.885746
14120,0.962904
14121,0.963974
14122,0.808067
14123,0.955628
14124,0.934474
14125,0.655721
14126,0.915154
14127,0.837348
14128,0.862985
14129,0.949865
14130,0.837837
14131,0.960790
14132,0.036182
14133,0.972876
14134,0.895551
14135,0.273812
14136,0.019076
14137,0.945800
14138,0.899017
14139,0.906890
14140,0.039370
14141,0.910714
14142,0.986608
14143,0.891555
14144,0.931035
14145,0.070721
14146,0.934184
14147,0.865430
14148,0.318034
14149,0.902604
14150,0.949775
14151,0.905141
14152,0.891468
14153,0.883300
14154,0.976715
14155,0.071923
14156,0.965275
14157,0.661126
14158,0.785111
14159,0.867733
14160,0.913686
14161,0.802912
14162,0.056481
14163,0.965261
14164,0.967021
14165,0.924721
14166,0.515519
14167,0.874675
14168,0.777754
14169,0.812211
14170,0.719458
14171,0.769760
14172,0.857875
14173,0.949160
14174,0.960454
14175,0.770264
14176,0.123014
14177,0.959411
14178,0.333291
14179,0.900098
14180,0.951416
14181,0.142347
14182,0.866081
14183,0.764034
14184,0.804099
14185,0.957533
14186,0.653519
14187,0.966323
14188,0.894087
14189,0.831537
14190,0.031903
14191,0.933835
14192,0.029279
14193,0.657825
14194,0.979936
14195,0.872247
14196,0.244599
14197,0.867847
14198,0.697758
14199,0.619030
14200,0.943634
14201,0.938082
14202,0.461059
14203,0.810846
14204,0.926150
14205,0.885969
14206,0.744950
14207,0.841156
14208,0.967934
14209,0.993574
14210,0.846805
14211,0.904123
14212,0.945689
14213,0.718316
14214,0.640756
14215,0.962661
14216,0.976710
14217,0.444093
14218,0.906759
14219,0.937803
14220,0.773413
14221,0.943887
14222,0.560314
14223,0.923337
14224,0.802742
14225,0.958284
14226,0.981232
14227,0.156347
14228,0.758419
14229,0.958748
14230,0.934090
14231,0.936509
14232,0.851363
14233,0.671514
14234,0.912419
14235,0.572425
14236,0.954822
14237,0.905010
14238,0.918482
14239,0.995134
14240,0.043256
14241,0.933812
14242,0.959680
14243,0.034074
14244,0.904639
14245,0.182033
14246,0.034501
14247,0.945836
14248,0.954991
14249,0.927023
14250,0.895316
14251,0.803502
14252,0.620820
14253,0.792422
14254,0.776412
14255,0.947904
14256,0.929615
14257,0.971154
14258,0.956821
14259,0.965475
14260,0.726363
14261,0.959301
14262,0.083026
14263,0.950884
14264,0.787157
14265,0.512007
14266,0.611323
14267,0.490610
14268,0.874415
14269,0.801404
14270,0.918776
14271,0.705182
14272,0.978067
14273,0.988014
14274,0.921501
14275,0.953491
14276,0.850783
14277,0.920772
14278,0.727486
14279,0.980656
14280,0.958183
14281,0.901649
14282,0.371310
14283,0.871798
14284,0.852146
14285,0.167124
14286,0.873690
14287,0.815722
14288,0.938496
14289,0.957753
14290,0.985669
14291,0.795733
14292,0.965972
14293,0.218977
14294,0.938397
14295,0.757289
14296,0.926793
14297,0.927942
14298,0.753237
14299,0.887833
14300,0.898143
14301,0.899136
14302,0.890423
14303,0.611494
14304,0.834448
14305,0.917063
14306,0.807230
14307,0.738082
14308,0.945594
14309,0.911684
14310,0.912916
14311,0.663225
14312,0.969488
14313,0.944563
14314,0.849999
14315,0.707232
14316,0.971943
14317,0.958570
14318,0.908291
14319,0.958238
14320,0.878661
14321,0.981632
14322,0.954418
14323,0.477134
14324,0.207809
14325,0.709652
14326,0.974973
14327,0.903561
14328,0.868412
14329,0.891605
14330,0.821202
14331,0.897005
14332,0.054012
14333,0.115356
14334,0.935472
14335,0.927130
14336,0.810205
14337,0.105713
14338,0.969769
14339,0.709575
14340,0.034864
14341,0.699325
14342,0.902377
14343,0.950061
14344,0.904158
14345,0.933520
14346,0.976412
14347,0.974055
14348,0.937505
14349,0.886726
14350,0.877728
14351,0.911676
14352,0.867848
14353,0.873075
14354,0.852502
14355,0.946122
14356,0.868228
14357,0.899389
14358,0.840711
14359,0.588115
14360,0.884667
14361,0.984600
14362,0.954725
14363,0.520428
14364,0.946330
14365,0.936039
14366,0.944950
14367,0.877348
14368,0.450302
14369,0.959611
14370,0.046814
14371,0.807767
14372,0.947101
14373,0.904877
14374,0.547467
14375,0.918874
14376,0.897348
14377,0.924615
14378,0.892880
14379,0.754582
14380,0.908211
14381,0.929659
14382,0.760076
14383,0.881252
14384,0.955307
14385,0.945012
14386,0.939594
14387,0.896979
14388,0.025650
14389,0.608512
14390,0.941818
14391,0.912656
14392,0.910686
14393,0.945341
14394,0.977895
14395,0.861763
14396,0.808895
14397,0.848008
14398,0.927430
14399,0.980845
14400,0.966478
14401,0.921290
14402,0.962257
14403,0.136679
14404,0.691152
14405,0.944944
14406,0.858554
14407,0.507858
14408,0.937506
14409,0.478897
14410,0.397245
14411,0.517534
14412,0.812874
14413,0.828567
14414,0.950609
14415,0.956351
14416,0.887908
14417,0.960810
14418,0.939349
14419,0.767068
14420,0.982286
14421,0.892550
14422,0.920265
14423,0.929279
14424,0.906975
14425,0.931022
14426,0.926232
14427,0.958787
14428,0.675340
14429,0.902291
14430,0.909238
14431,0.785219
14432,0.893479
14433,0.787923
14434,0.935393
14435,0.868393
14436,0.892282
14437,0.911135
14438,0.074942
14439,0.952274
14440,0.682230
14441,0.640992
14442,0.913681
14443,0.954386
14444,0.900603
14445,0.946636
14446,0.904043
14447,0.980982
14448,0.941314
14449,0.568661
14450,0.953242
14451,0.741148
14452,0.901556
14453,0.968265
14454,0.873979
14455,0.969810
14456,0.871146
14457,0.914812
14458,0.916879
14459,0.824042
14460,0.913485
14461,0.908310
14462,0.925524
14463,0.915608
14464,0.957618
14465,0.962639
14466,0.609586
14467,0.515103
14468,0.467175
14469,0.984048
14470,0.971100
14471,0.703380
14472,0.949900
14473,0.908150
14474,0.895841
14475,0.941359
14476,0.942355
14477,0.931865
14478,0.879487
14479,0.977313
14480,0.963441
14481,0.900108
14482,0.949148
14483,0.961415
14484,0.690013
14485,0.967913
14486,0.944606
14487,0.933456
14488,0.881021
14489,0.925975
14490,0.897830
14491,0.003742
14492,0.978287
14493,0.932896
14494,0.747387
14495,0.044265
14496,0.956569
14497,0.884320
14498,0.924300
14499,0.857357
14500,0.916246
14501,0.952525
14502,0.523154
14503,0.990936
14504,0.941941
14505,0.596475
14506,0.929252
14507,0.872259
14508,0.959143
14509,0.605591
14510,0.711613
14511,0.083076
14512,0.701513
14513,0.878478
14514,0.576772
14515,0.215438
14516,0.968145
14517,0.939945
14518,0.986413
14519,0.932920
14520,0.855787
14521,0.969519
14522,0.879822
14523,0.871687
14524,0.850830
14525,0.967942
14526,0.987683
14527,0.976658
14528,0.915964
14529,0.969980
14530,0.913763
14531,0.940825
14532,0.846926
14533,0.846740
14534,0.185112
14535,0.103716
14536,0.861561
14537,0.640130
14538,0.940858
14539,0.964081
14540,0.905812
14541,0.924392
14542,0.026638
14543,0.975956
14544,0.854162
14545,0.640643
14546,0.928973
14547,0.896895
14548,0.961431
14549,0.986393
14550,0.684924
14551,0.959085
14552,0.958605
14553,0.915810
14554,0.700681
14555,0.889678
14556,0.985679
14557,0.948431
14558,0.968684
14559,0.355252
14560,0.206454
14561,0.925501
14562,0.941025
14563,0.244732
14564,0.961726
14565,0.978612
14566,0.981165
14567,0.912379
14568,0.866206
14569,0.954792
14570,0.051897
14571,0.951846
14572,0.951967
14573,0.966676
14574,0.956617
14575,0.936159
14576,0.945041
14577,0.947831
14578,0.966564
14579,0.944686
14580,0.923675
14581,0.931047
14582,0.954267
14583,0.933550
